path	type	classification	rationale	linked_observations
/docs-guide/tooling/review-packet-plan-template.md	md	production-tree-internal	Template
/ai-tools/GOVERNANCE.md	md	production-tree-internal	Mintignored via /ai-tools/**
/ai-tools/README.md	md	production-tree-internal	Mintignored
/ai-tools/.allowlist	dotfile	production-tree-internal	Allowlist
/ai-tools/claude-code.mdx	mdx	production-rendered	Explicit un-ignore; nav-registered
/ai-tools/cursor.mdx	mdx	production-rendered	Explicit un-ignore; nav-registered
/ai-tools/windsurf.mdx	mdx	production-rendered	Explicit un-ignore; nav-registered
/ai-tools/agent-packs/** (75 files)	various	production-tree-internal	Per-IDE skill adaptations + manifests
/ai-tools/ai-rules/best-practices.md	md	production-tree-internal	Active rules
/ai-tools/ai-rules/HUMAN-OVERRIDE-POLICY.md	md	production-tree-internal	Active
/ai-tools/ai-rules/ROLLBACK-GUIDE.md	md	production-tree-internal	Active
/ai-tools/ai-rules/.augment/.augment-guidelines	dotfile	production-tree-internal	Possibly vestigial — duplicates root-level .augment/
/ai-tools/ai-rules/.augment/rules/git-safety.md	md	production-tree-internal	Imported rules
/ai-tools/ai-rules/.augment/rules/imported/AI_GUIDELINES.md	md	production-tree-internal	Imported rules
/ai-tools/ai-rules/.augment/rules/imported/copilot-instructions.md	md	production-tree-internal	Imported rules
/ai-tools/ai-rules/rules/git-safety.md	md	production-tree-internal	Active
/ai-tools/ai-rules/_retired/ (8 files)	md	archive-candidate	Explicitly retired by folder naming	Either delete or consolidate to repo-wide archive
/ai-tools/ai-skills/<35 dirs>/SKILL.md	md	production-tree-internal	Active skill library; 35 skills; CLAUDE.md cites ~34	Catalog only registers 9
/ai-tools/ai-skills/agentskills-io-standard.md	md	production-tree-internal	Standard doc
/ai-tools/ai-skills/catalog/skill-catalog.json	json	gold-candidate	Schema-driven registry pattern	STALE: 9/35 skills covered
/ai-tools/ai-skills/catalog/skill-catalog.schema.json	json	gold-candidate	Schema
/ai-tools/ai-skills/catalog/execution-manifest.json	json	production-tree-internal	Manifest
/ai-tools/ai-skills/catalog/README.md	md	production-tree-internal	Catalog README
/ai-tools/ai-skills/templates/** (~32 files)	md	production-tree-internal	Numbered skill templates
/ai-tools/ai-skills/source-content/llms.txt	text	archive-candidate	Duplicates root llms.txt? unclear
/ai-tools/ai-skills/source-content/v2/{cn,fr,es}	dirs	archive-candidate	Legacy language-pages snapshot
/ai-tools/ai-skills/source-content/contribute/CONTRIBUTING	text	archive-candidate	Unclear purpose
/ai-tools/ai-skills/source-content/.github/augment-instructions.md	md	archive-candidate	Unclear purpose
/ai-tools/ai-skills/x-archive/component-create/SKILL.md	md	archive-candidate	Superseded by ai-tools/ai-skills/create-component/
/ai-tools/registry/ai-tools-inventory.md	md	production-tree-internal	Inventory
/ai-tools/registry/ai-tools-registry.json	json	production-tree-internal	Registry
/ai-tools/registry/ai-tools-registry.schema.json	json	production-tree-internal	Schema
/ai-tools/registry/README.md	md	production-tree-internal	README
/ai-tools/registry/llms-txt-notes.md	md	production-tree-internal	Notes
/ai-tools/registry/workflows/*.mdx (5+ files)	mdx	production-tree-internal	Mintignored via /ai-tools/**
/.claude/CLAUDE.md	md	production-tree-internal	Project coordinator file; mintignored
/.claude/GOVERNANCE.md	md	production-tree-internal	Governance marker
/.claude/settings.json	json	production-tree-internal	Hook + permissions config
/.claude/settings.local.json	json	production-tree-internal	Local overrides; gitignored
/.claude/sessions.db	binary	production-tree-internal	Runtime state
/.claude/scheduled_tasks.lock	lock	production-tree-internal	Runtime state
/.claude/projects/-Users-.../memory/MEMORY.md	md	production-tree-internal	Session memory
/.claude/projects/-Users-.../memory/feedback_confirm_before_execute.md	md	production-tree-internal	Session memory
/.claude/references/README.md	md	gold-candidate	Knowledge-system index; well-designed
/.claude/references/SOURCE-MAP.md	md	gold-candidate	Research map
/.claude/references/authoring/exemplars.md	md	gold-candidate	Authoring exemplars
/.claude/references/components/exemplars.md	md	gold-candidate	Component exemplars
/.claude/references/components/patterns.md	md	gold-candidate	Component patterns
/.claude/references/copy/best-practice.md	md	gold-candidate	Copy best practice
/.claude/references/copy/exemplars.md	md	gold-candidate	Copy exemplars
/.claude/references/copy/patterns.md	md	gold-candidate	Copy patterns
/.claude/references/data-patterns/exemplars.md	md	gold-candidate	Data exemplars
/.claude/references/governance/exemplars.md	md	gold-candidate	Governance exemplars
/.claude/references/ia-and-naming/best-practice.md	md	gold-candidate	IA best practice
/.claude/references/ia-and-naming/exemplars.md	md	gold-candidate	IA exemplars
/.claude/references/ia-and-naming/patterns.md	md	gold-candidate	IA patterns
/.claude/references/layout/best-practice.md	md	gold-candidate	Layout best practice
/.claude/references/layout/exemplars.md	md	gold-candidate	Layout exemplars
/.claude/references/layout/patterns.md	md	gold-candidate	Layout patterns
/.claude/references/pipelines/exemplars.md	md	gold-candidate	Pipeline exemplars
/.claude/references/plans/exemplars.md	md	gold-candidate	Plan exemplars
/.claude/references/prompts/concern-audit-methodology.md	md	gold-candidate	Audit methodology candidate skill
/.claude/references/prompts/exemplars.md	md	gold-candidate	Prompt exemplars
/.claude/references/prompts/patterns.md	md	gold-candidate	Prompt patterns
/.claude/references/research/exemplars.md	md	gold-candidate	Research exemplars
/.claude/references/scripts/exemplars.md	md	gold-candidate	Script exemplars
/.claude/references/scripts/patterns.md	md	gold-candidate	Script patterns
/.claude/references/skills/exemplars.md	md	gold-candidate	Skill exemplars
/.claude/skills/<12>/SKILL.md	md	production-tree-internal	6-line pointer stubs; thin registration of full skills	Pattern worth documenting
/.claude/worktrees/	empty-dir	cut-candidate	Empty directory; no consumers
/.githooks/BYPASS.md	md	production-tree-internal	Hook bypass policy
/.githooks/GOVERNANCE.md	md	production-tree-internal	Governance marker
/.githooks/README.md	md	production-tree-internal	Quick reference
/.githooks/install.sh	sh	production-tree-internal	Active installer	core.hooksPath=.githooks confirmed
/.githooks/post-commit.disabled	disabled	cut-candidate	Disabled hook; mintignored via **/*.disabled
/.githooks/pre-commit	hook	production-tree-internal	Active; 5 hard gates
/.githooks/pre-commit-no-deletions	hook	production-tree-internal	Alt no-deletions variant
/.githooks/pre-push	hook	production-tree-internal	Active; codex/* branch isolation
/.githooks/script-index.md	md	production-tree-internal	Script index
/.githooks/server-manager.js	js	production-tree-internal	Library, not CLI (per CLAUDE.md)
/.githooks/verify-browser.js	js	production-tree-internal	Verification script
/.githooks/verify-browser-README.md	md	production-tree-internal	README
/.githooks/verify.sh	sh	production-tree-internal	Verification script
/.vscode/GOVERNANCE.md	md	production-tree-internal	Governance marker
/.vscode/components.code-snippets	json	production-tree-internal	VS Code snippets
/.vscode/extensions.json	json	production-tree-internal	Recommended extensions
/.vscode/livepeer-legacy.code-snippets.bak	bak	cut-candidate	Legacy backup; mintignored via **/*.bak*
/.vscode/lp-components.code-snippets	json	production-tree-internal	VS Code snippets
/.vscode/mcp.json	json	production-tree-internal	MCP server config
/.vscode/mdx.code-snippets	json	production-tree-internal	VS Code snippets
/.vscode/mintlify.code-snippets	json	production-tree-internal	VS Code snippets
/.vscode/settings.json	json	production-tree-internal	Settings
/.vscode/snippets/notes.md	md	production-tree-internal	Notes
/.vscode/tasks.json	json	production-tree-internal	Tasks
/.vscode/templates.code-snippets	json	production-tree-internal	VS Code snippets
/.augment/GOVERNANCE.md	md	production-tree-internal	Thin adapter pointer	gold-candidate as pattern
/.augment/rules/git-safety.md	md	production-tree-internal	Augment rule
/.augment/rules/no-deletions.md	md	production-tree-internal	Augment rule
/.augment/rules/repo-governance.md	md	production-tree-internal	Augment rule
/.codex/GOVERNANCE.md	md	production-tree-internal	Thin adapter pointer
/.codex/README.md	md	production-tree-internal	Codex README
/.codex/task-contract.yaml	yaml	production-tree-internal	Codex task contract
/.cursor/GOVERNANCE.md	md	production-tree-internal	Thin adapter pointer
/.cursor/rules/no-deletions.mdc	mdc	production-tree-internal	Cursor format	Drift risk if hand-maintained
/.cursor/rules/repo-governance.mdc	mdc	production-tree-internal	Cursor format
/.windsurf/GOVERNANCE.md	md	production-tree-internal	Thin adapter pointer
/.windsurf/rules/repo-governance.md	md	production-tree-internal	Windsurf rule
